artist,year,title,genre,faces,black_1,black_2,black_3,white_1,white_2,white_3,red_1,red_2,red_3,lime_1,lime_2,lime_3,blue_1,blue_2,blue_3,yellow_1,yellow_2,yellow_3,cyan_1,cyan_2,cyan_3,magenta_1,magenta_2,magenta_3,silver_1,silver_2,silver_3,gray_1,gray_2,gray_3,maroon_1,maroon_2,maroon_3,olive_1,olive_2,olive_3,green_1,green_2,green_3,purple_1,purple_2,purple_3,teal_1,teal_2,teal_3,navy_1,navy_2,navy_3
Emmanuel,1983,... En La Soledad,Latin,1,0.5546,0.0777,0.0287,0.0015,0,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0.0063,0,0,0,0,0,0.0093,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Bieber,2012,Under The Mistletoe,Pop,1,0.1761,0,0,0.0593,0,0,0.05,0.0542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344,0.0876,0.0314,0.0347,0.0315,0,0,0,0,0,0,0,0,0,0,0.0149,0,0,0,0,0
Mack 10,2011,Money Music,Hip Hop,2,0.3036,0.1221,0.0194,0.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645,0,0,0.1364,0.1121,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lady Saw,1996,Give Me The Reason,Reggae,0,0.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815,0.0399,0.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Grammer,2014,Magazines Or Novels,Pop,2,0.1121,0.1959,0.0291,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295,0,0,0.0056,0.022,0,0,0,0,0,0,0,0,0,0,0.0338,0,0,0.337,0.022,0
Sean Kingston,2007,Sean Kingston,Hip Hop,1,0.5866,0.0264,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.0174,0,0.0179,0.011,0,0.0097,0,0,0.0094,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bottle Rockets,1994,The Brooklyn Side,Rock,0,0.3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328,0.1046,0,0.0117,0,0,0.0849,0.0104,0,0.02,0.0108,0,0,0,0,0,0,0,0,0,0,0.0008,0.0006,0
Millie Jackson,1982,Hard Times,Funk / Soul,2,0.0782,0.0284,0.0326,0.414,0.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459,0,0,0.0292,0.037,0.0047,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logic,2013,Look On The Blight Side,Hip Hop,0,0.0283,0.0292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134,0,0,0,0,0,0,0,0,0,0,0,0.0852,0.1181,0.0176,0,0,0,0.0453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cold,2013,Invasion Of Love,Electronic,0,0.4735,0.0448,0,0.1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1748,0,0,0.0711,0.0333,0.0258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.I.A.,2013,Matangi,Electronic,1,0.0072,0,0,0,0,0,0.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0.0551,0.0032,0,0.0791,0.1096,0,0.0012,0.0004,0,0.0819,0,0,0,0,0,0,0,0,0,0,0
Joe Cocker,,Cocker,Rock,1,0.0854,0.042,0.0353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227,0,0,0.1148,0.0774,0.0254,0.0863,0.0512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pirates of the Mississippi,1991,Walk The Plank,Rock,0,0,0,0,0.0612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1345,0.0496,0.0132,0.087,0.0508,0.0421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The All-American Rejects,2001,"Same Girl, New Songs",Rock,0,0.0407,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0.0106,0.2298,0.007,0.1136,0.0181,0.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cartel,2005,Latino Jam Cartel,Hip Hop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0,0,0.2826,0.0849,0.1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bette Midler,,Beaches (Original Soundtrack Recording),Jazz,2,0.3409,0.0642,0,0.1554,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1155,0.013,0,0.0699,0.0651,0.0651,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randy Houser,2016,Fired Up,"Folk, World, & Country",1,0.177,0.0499,0,0.0825,0,0,0,0,0,0,0,0,0,0,0,0.0359,0,0,0,0,0,0,0,0,0.025,0,0,0.0311,0.0226,0,0.0128,0,0,0.014,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia,2004,Silent Nation,Rock,0,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366,0.0183,0,0.1338,0.0701,0.1213,0.1086,0,0,0.0029,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy Ray Cyrus,2012,Change My Mind,Rock,1,0.1604,0.1411,0.0598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604,0,0,0.0969,0.0876,0.0441,0,0,0,0.1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deborah Cox,2007,Destination Moon,Jazz,1,0.5181,0.0601,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432,0.02,0.0046,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Allan Coe,1997,The Ghost Of Hank Williams,"Folk, World, & Country",1,0.2757,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0,0,0.0708,0.061,0.0464,0.0008,0,0,0,0,0,0,0,0,0,0,0,0.0036,0,0,0,0,0
Roberto Carlos,1996,El Dia Que Me Quieras,Latin,0,0.4564,0.0344,0.0847,0.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165,0,0,0.0192,0.0221,0,0.0216,0.0043,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastille,2013,Bad Blood,Electronic,0,0.2283,0,0,0.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232,0.0093,0.0051,0.181,0,0,0.0325,0.0321,0.0462,0,0,0,0,0,0,0,0,0,0,0,0
Zac Brown Band,2015,The Foundation,"Folk, World, & Country",0,0.0854,0.0376,0.0267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136,0,0,0.0633,0.0785,0,0.0514,0.1546,0.0536,0,0,0,0,0,0,0,0,0,0,0,0
Will.I.Am,2006,Having,Rock,0,0.1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436,0.0229,0.0185,0.1174,0.0839,0.0341,0.0891,0.032,0.0723,0,0,0,0,0,0,0,0,0,0,0,0
Canibus,2005,"""C"" True Hollywood Stories",Hip Hop,0,0.1929,0.0408,0,0.2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481,0.0001,0,0.0915,0.1177,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Bash,2003,Tha Smokin' Nephew,Hip Hop,1,0.0307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1184,0.0283,0.0362,0.4363,0.0742,0.0496,0,0,0,0.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weezer,,Weezer,Rock,4,0.0204,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3703,0.0096,0,0,0,0,0.0295,0.0294,0,0.168,0.0471,0.0297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alejandro Fernández,2000,Entre Tus Brazos,Latin,1,0.0376,0.0385,0.0084,0.0511,0.0368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,0,0,0,0.0246,0.0357,0.0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Six Feet Under,2009,Haunted,Rock,0,0.2654,0,0,0.0118,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266,0.0039,0,0.1776,0.0838,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grandmaster Flash,2010,The Message,Hip Hop,0,0.0265,0.0523,0,0.0674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535,0,0,0.0872,0.0802,0.0207,0.0452,0,0,0,0,0,0,0,0,0.0169,0,0,0,0,0,0,0,0
Immature,1995,We Got It,Hip Hop,5,0.342,0.0641,0,0.2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0.0123,0,0.0812,0.0661,0.0473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Moore,1995,Blues For Greeny,Rock,0,0.0114,0,0,0,0,0,0.1962,0.0475,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1476,0,0,0.0054,0.0032,0,0,0,0,0.0413,0,0,0,0,0,0.0299,0.0031,0,0,0,0,0,0,0
Riff Raff,2016,Peach Panther,Hip Hop,1,0,0,0,0.4967,0.0298,0.0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1399,0.0286,0.0398,0.0161,0.0134,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monica,2004,Iaiá,Jazz,1,0.1317,0.0618,0,0.0486,0,0,0,0,0,0,0,0,0,0,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0.0812,0.0829,0.0433,0,0,0,0.0558,0.0043,0.0032,0,0,0,0,0,0,0,0,0,0,0,0
Yeah Yeah Yeahs,2017,Fever To Tell,Rock,0,0.1648,0,0,0.0155,0,0,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0.0038,0.0037,0.0061,0,0,0.0136,0.023,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luciano Pavarotti,1979,O Sole Mio Favorite Neapolitan Songs,Classical,1,0.0217,0,0,0.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2297,0.1159,0.054,0.1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328,0,0,0,0,0
Kylie Minogue,2014,Kiss Me Once,Electronic,1,0.0647,0.0243,0,0,0,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931,0,0,0.0423,0.0245,0,0.0489,0.02,0.0073,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King's X,2008,XV,Rock,0,0.6548,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0.0492,0.0002,0.1011,0.0149,0.0104,0.1011,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0
James Newton-Howard,2012,Snow White & The Huntsman (Original Motion Picture Soundtrack),Classical,0,0.3361,0.1217,0,0.0643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723,0.0026,0,0.0617,0.0889,0.0872,0.0448,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Grips,2015,The Powers That B,Electronic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305,0,0,0.1595,0.1134,0.0829,0,0,0,0,0,0,0,0,0,0,0,0,0.0036,0,0,0.0405,0,0
Marie Osmond,2007,Magic Of Christmas,Pop,1,0.1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2163,0.1036,0.0545,0.2354,0.0034,0,0.0255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coal Chamber,1998,Rayna Goes To Oz,Rock,0,0,0,0,0,0,0,0.0056,0,0,0,0,0,0,0,0,0.0102,0.0022,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0.034,0,0,0.0071,0.0087,0.011,0,0,0,0,0,0,0,0,0,0,0,0
Betty Wright,1986,Sevens,Funk / Soul,1,0.017,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272,0.0043,0,0.1667,0.1148,0.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genesis,1986,Invisible Touch,Rock,0,0.0634,0.0246,0,0.0647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,0.0081,0.0098,0.0405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonny Stitt,1976,Stomp Off Let's Go,Jazz,0,0.0538,0.04,0.0519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388,0,0,0.0777,0.0515,0.0557,0.083,0.0615,0,0.1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Clinton,1974,The George Clinton Band Arrives,Rock,0,0.4168,0.0482,0.019,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725,0.1119,0,0.048,0.0165,0,0.0043,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Affair,1997,Sorrows Learn To Swim,Rock,0,0.1067,0.0097,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3398,0,0,0.1869,0.0358,0.2577,0,0,0,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mac Dre,2006,Rapper Gone Bad,Hip Hop,2,0.1802,0.1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0038,0,0,0,0,0,0,0,0.0629,0,0,0.1257,0.0985,0.0748,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porter Wagoner,1965,An Old Log Cabin For Sale,"Folk, World, & Country",0,0.2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0.0538,0.0135,0.0083,0.0242,0,0,0.0226,0.0504,0,0,0,0,0,0,0,0,0,0,0,0,0
Widespread Panic,2001,Don't Tell The Band,Rock,0,0.0506,0,0,0,0,0,0.0763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302,0,0,0.038,0.0354,0.0128,0.019,0,0,0,0,0,0,0,0,0,0,0,0.0173,0.0072,0,0,0,0
Mark Murphy,1989,"Kerouac, Then And Now",Jazz,0,0.0369,0.2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3361,0.2649,0.0013,0.0521,0.0461,0.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Styx,1975,Styx,Rock,0,0.0414,0,0,0,0,0,0.0109,0.0093,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082,0.0833,0.0046,0.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ying Yang Twins,2006,Chemically Imbalanced,Hip Hop,0,0,0,0,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0,0,0.0388,0,0,0.0188,0.0191,0.0078,0,0,0,0,0,0,0,0,0,0,0,0
Kandi,2000,Hey Kandi...,Hip Hop,1,0.0965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1006,0.1382,0,0.1534,0.1396,0,0.0144,0,0,0.0506,0.0653,0.0407,0,0,0,0,0,0,0,0,0,0,0,0
Kid Cudi,2013,Indicud,Hip Hop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.0768,0.058,0.0985,0.0355,0.014,0,0,0,0,0,0,0,0,0,0,0,0
George Strait,1999,Always Never The Same,"Folk, World, & Country",1,0.444,0.0543,0.0392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.0255,0.001,0.0178,0,0,0,0,0,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Isaak,1995,Forever Blue,Rock,1,0.1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2381,0.0193,0,0.1156,0.0372,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stringbean,1998,Dead Heart Days,"Folk, World, & Country",0,0.0173,0.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226,0.0289,0.0302,0,0,0,0.0247,0,0,0,0,0,0,0,0,0.0229,0,0,0,0,0
Dido,2003,Life For Rent,Electronic,1,0.0802,0,0,0,0,0,0.0276,0.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1747,0.1068,0.0751,0.1274,0.1047,0.0999,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan Hammer,2018,Seasons Pt. 1,Electronic,0,0,0,0,0.0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418,0.0157,0.0089,0.0041,0,0,0.0947,0.0314,0,0,0,0,0,0,0,0.1677,0,0,0,0,0
Paul Hardcastle,2018,Hardcastle 8,Electronic,0,0,0,0,0.7906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939,0.1087,0.0002,0.0063,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Warren Brothers,2004,Well-Deserved Obscurity,"Folk, World, & Country",0,0.1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782,0.0437,0,0.1002,0.0265,0.0927,0.1059,0.0234,0,0.0619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IIIrd Tyme Out,1994,Across The Miles,"Folk, World, & Country",0,0.2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692,0.0437,0.0919,0.0238,0.0109,0.0028,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natasha Bedingfield,2008,Pocketful Of Sunshine,Electronic,0,0.1813,0.0388,0,0.0492,0.026,0.0069,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,0,0,0,0,0,0.0593,0.0758,0.0387,0,0,0,0,0,0,0.0246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sea and Cake,2017,Oui,Rock,0,0,0,0,0.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807,0.0091,0.0218,0.0282,0.021,0.0051,0,0,0,0.0051,0.0068,0.0026,0,0,0,0,0,0,0,0,0,0,0,0
Hoodoo Gurus,1996,Blue Cave,Rock,0,0.0427,0.0182,0,0.5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886,0.0658,0.1575,0.0463,0.0266,0.0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pearl Jam,2001,08 6 00,Rock,0,0.0031,0.0017,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097,0.0004,0.0003,0.0074,0.0017,0,0.0088,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0
Rata Blanca,2003,El Camino Del Fuego,Rock,0,0,0,0,0.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0.0282,0.0164,0,0,0,0.088,0.031,0.122,0,0,0,0,0,0,0,0,0,0,0,0
Leon Russell,2007,Life And Love,Rock,1,0,0,0,0.2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1934,0.0889,0.046,0.0829,0.0593,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bottle Rockets,2004,Brand New Year,Rock,0,0.0817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0.0064,0.0075,0.0167,0.0297,0.0461,0,0.0447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carole King,,Music,Rock,1,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1555,0.0212,0.0181,0.0705,0.1071,0.1213,0.148,0.0059,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camper Van Beethoven,2013,La Costa Perdida,Rock,0,0.2014,0,0,0.0878,0,0,0.0419,0.0642,0.1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0.0064,0.0003,0,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hammer,1993,The Jilemnice Occultist,Rock,0,0.3297,0.0599,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054,0,0,0.0405,0.003,0.0324,0.0234,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0
John P. Kee,1994,Colorblind,Funk / Soul,1,0.0302,0,0,0.0916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0.0898,0.0252,0.1052,0.0531,0.0202,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.0115,0,0,0,0
La Oreja de Van Gogh,2004,Lo Que Te Conté Mientras Te Hacías La Dormida En Directo,Rock,1,0.3008,0.0874,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2481,0,0,0.0806,0.0861,0.067,0.0193,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Run-D.M.C.,1986,Raising Hell,Hip Hop,0,0,0,0,0.0216,0,0,0,0,0,0.0417,0.0036,0,0,0,0,0,0,0,0,0,0,0.5104,0.047,0,0.0288,0.0225,0,0.0047,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0,0,0,0,0
Gary Numan,1998,The Mix,Electronic,0,0.6297,0.0273,0,0.0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296,0.0002,0,0.0363,0.0533,0.1055,0.0002,0,0,0.0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Love & Special Sauce,1994,G. Love & Special Sauce,Hip Hop,1,0.1539,0.0872,0.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1605,0,0,0.2334,0.1465,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.0096,0,0,0.0241,0.0056,0
DW,2000,The Workers Union,Hip Hop,0,0,0,0,0.0421,0.0555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888,0.0728,0.0088,0.1306,0.0714,0.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King Crimson,1997,Epitaph Volume Four,Rock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825,0.0314,0.0484,0.1383,0.0617,0.0602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Quinn,2004,I Give You My Word,Hip Hop,0,0,0,0,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792,0.0774,0.0409,0.0409,0.0422,0.0364,0,0,0,0.0052,0.0068,0.0478,0,0,0,0,0,0,0,0,0,0,0,0
